Type,Alcohol,Malic_Acid,Ash,Ash_Alcalinity,Magnesium,Total_Phenols,Flavanoids,Nonflavanoid_Phenols,Proanthocyanins,Color_Intensity,Hue,OD280_OD315,Proline
B,12.17,3.93,2.04,22.3,115.54,3.4,3.38,1.09,4.61,3.41,1.27,3.39,684.06
B,11.91,4.61,2.33,21.69,114.52,3.23,4.19,0.42,5.06,3.9,0.81,3.61,620.18
B,11.66,4.01,2.25,21.04,115.06,4,4,0.55,3.82,4.69,1.52,3.29,736.62
B,11.71,4.53,1.84,19.58,115.23,3.47,2.72,1.21,4.89,4.38,1.62,4.3,624.99
B,13.24,2.74,2.81,23.7,94.34,3.46,3.27,1.24,1.67,3.01,1.26,3.78,373.9
B,12.62,2.74,3.08,21.16,89.13,2.87,2.41,0.29,2.48,4.61,1.51,3.24,482.52
B,13.49,3.26,2.57,23.52,93.04,2.87,3.33,0.51,2.45,2.07,1.35,3.53,411.01
B,13.04,2.85,2.38,22.9,91.23,3.38,3.37,0.8,2.12,3.29,1.52,4.34,363.87
B,12.96,3.08,2.76,22.21,90.52,2.75,4.22,1.21,1.79,2.81,1.82,3.38,357.86
B,13.32,2.79,2.34,23.69,96.41,3.49,3.3,0.98,2.41,4.67,1.35,3.88,357.06
B,13.39,3.19,2.85,21.45,92.44,3.06,3.94,0.82,1.97,3.9,1.26,3.58,331.15
B,13.5,3.1,2.5,23.83,97.12,3.3,3.84,0.3,3.02,2.31,1.74,4.64,489.22
B,13.21,3.27,2.67,22.86,95,3.44,3.74,1.21,2.32,2.12,1.2,4.23,524.05
B,12.68,2.54,2.33,21.43,90.92,2.59,2.5,1.1,1.36,4.85,1.21,3.99,410.48
B,13.44,3.06,2.5,21.89,91.48,2.61,2.67,0.55,2.58,2.59,1.71,4.42,485.01
B,12.72,3.37,2.3,22.63,89.83,2.78,3.25,0.52,1.99,2.94,1.7,3.94,473.61
B,13.3,3.17,2.86,21.94,88.04,3.46,2.3,0.97,2.25,2.37,1.42,4.61,477.54
B,13.18,3.05,2.2,22.35,92.24,3.09,4,0.78,2.55,3.69,1.37,3.18,349.65
B,12.65,3.38,2.26,21.78,95.5,3.42,3.52,0.7,1.84,3.05,0.93,3.43,385.13
B,12.79,2.44,2.97,23.25,96.29,2.77,3.5,0.57,2.68,3.56,0.98,3.38,417.16
B,13.28,3.03,2.57,21.77,88.62,3.16,4.14,1.04,1.92,4.27,1.79,3.66,417.91
B,13.3,3.12,2.3,22.66,89.23,2.6,2.55,0.78,2.61,3.28,1.28,4.34,328.19
B,12.9,3.16,2.65,23.64,94.33,3.2,3.78,0.66,2.82,3.45,1.75,3.48,454.58
B,13.25,2.77,2.61,23.53,93.75,3.23,3.92,0.84,1.57,4.75,1.04,4.32,329.61
B,12.26,3.33,3.54,22.97,106.06,2.05,3.82,1.19,2.92,5.18,1.69,4.16,745.62
B,12.53,3.19,3.58,21.19,111.15,2.09,3.74,0.64,1.64,4.84,1.66,4.41,674.78
B,12.23,3.13,3.88,21.63,105.78,2.18,2.04,1.16,2.96,5.07,1.53,2.72,609.33
B,12.47,2.69,3.4,20.44,107.66,2.09,3.43,1.39,2.5,5.61,1.83,2.55,767.91
B,12.37,3.03,3.51,22.38,107.52,1.84,2.63,1.03,2.91,4.38,2.21,3.91,790.1
B,12.37,3.53,3.26,21.46,110.27,1.9,3.69,1.01,2.35,6.07,1.26,2.91,777.32
B,12.11,3.17,3.9,21.89,103.4,1.9,3.19,1.4,2.64,5.11,1.75,3.13,681.52
B,12.08,3.07,3.49,22.94,106.58,1.94,3.1,1.11,3,5.84,1.94,2.98,736.1
B,11.76,3,3.83,21.03,108.66,1.84,2.19,0.69,1.42,4.54,1.67,2.63,759.06
B,12.39,2.78,3.83,22.56,109.79,2.33,3.87,0.64,1.83,6.06,2.01,3.59,678.91
B,12.46,3.37,3.6,21.1,107.79,2.3,3.26,1.26,1.72,5.06,2.22,4.22,623.43
B,12.15,3.14,3.89,20.94,111.44,2.2,3.36,0.96,2.97,4.52,1.23,3.82,656.9
B,12.18,2.9,3.63,20.39,110.56,2.72,2.39,1.2,2.66,4.75,1.95,2.79,777.74
B,12.5,3.01,3.5,22.36,111.54,2.16,2.52,1.46,2.31,3.88,1.24,2.78,710.38
B,11.89,3.42,3.26,22.85,112.86,2.42,2.25,0.83,1.95,5.44,1.75,4.36,686.7
B,12.63,2.81,3.01,22.2,107.8,1.83,2.31,0.75,1.93,4.11,2.04,2.92,789.82
B,11.83,2.82,3.63,22.9,110.69,2.29,2.21,0.98,2.46,3.88,1.88,3.28,635.86
B,12.63,2.88,3.3,22.64,108.67,1.92,3.95,1.54,1.15,4.62,2.17,3.01,655.72
B,12.65,3.02,3.39,22.59,104.18,2.47,2.51,0.9,1.2,5.57,2.06,4.37,672.17
B,12.25,3.16,3.27,22.19,112.75,2.15,3.65,1.4,2.14,4.88,1.43,3.01,624.23
B,12.12,0.75,3.43,22.32,97.66,3.22,2.96,0.77,1.82,4.16,1.75,3.25,437.45
B,11.63,1.26,3.22,22.11,94.17,2.68,3.85,0.56,3.06,3.31,1.45,4.09,590.15
B,11.93,0.99,2.52,21.13,95.71,2.91,2.2,1.38,1.69,5.98,1.78,3.06,596.45
B,12.09,1.58,3.32,21.43,95,2.99,3.25,1.32,2.45,3.24,1.98,3.02,612.27
B,11.58,1.02,2.88,22.51,89.97,2.82,2.51,1.07,2.25,5.1,1.6,3.51,586.31
B,12.14,1.66,2.71,22.11,94.26,3.04,2.25,1.01,2.68,3.81,1.96,2.67,508.21
B,12.38,0.9,3.03,22.51,92.67,3.35,2.99,1.08,1.53,3.94,1.13,3.97,438.65
B,11.84,0.88,2.53,23.39,97.59,3.13,2.85,0.44,1.59,5.6,2.07,3.27,463.28
B,11.9,1.07,3.12,22.43,90.08,3.2,2.33,1.11,1.99,3.52,1.46,3.58,543.06
B,11.44,1.31,2.56,22.15,95.69,3.27,3.6,0.94,3.29,5.71,1.71,3.5,593.86
B,12.11,1.15,2.88,23.39,90.83,2.83,2.14,0.8,3.15,4.06,1.91,2.56,511.64
B,11.91,1.58,3.21,23.6,93.82,2.55,2.58,0.77,1.82,5.02,2.02,2.56,514.31
B,11.51,1.48,2.98,21.73,90.9,3.38,2.55,1.07,1.53,5.26,1.87,3.22,538.09
B,11.44,1.23,3.25,23.86,91.88,3.22,2.1,0.65,2.33,3.19,1.8,3.01,586.71
B,11.92,1.13,2.82,21.49,92.03,3.14,3.14,1.39,2.33,3.49,1.94,3.02,622.79
B,12.03,1.33,3.03,21.47,92.78,3.09,3.82,0.44,2.06,5.12,1.79,2.89,633.3
B,12.34,1.74,3.31,21.39,96.01,3.38,2.49,0.66,2.52,3.5,1.64,3.35,625.91
B,11.55,1.54,2.96,22.28,92.53,2.96,3.22,0.81,2.07,4.16,1.88,3.49,577.27
B,12.02,1.01,2.51,22.67,97.47,3.09,2.11,1.38,3,3.47,1.24,3.57,562.99
B,11.63,1.03,3.42,22.47,88.65,2.55,2.22,0.85,2.92,4.72,1.74,2.69,587.34
B,12.58,2.24,3.22,24.35,88.45,2.99,3.72,0.44,2.9,3.61,1.03,4.14,432.69
B,12.89,1.84,3.25,25.29,91.6,3.52,4.05,1.12,1.45,5.79,1.01,4,495.07
B,12.84,2.03,3.12,23.09,92.87,3.51,4.27,1.38,2.46,3.72,1.57,4.61,415.8
B,12.76,2.23,3.48,22.68,92.5,2.88,2.71,0.85,1.61,3.72,1.59,3.9,540.45
B,12.34,2.28,2.68,22.99,87.62,3.07,2.87,0.6,1.39,4.51,1.3,5.17,443.2
B,12.83,2.34,3.3,23.62,89.08,2.68,2.55,0.84,1.96,4.2,1.8,4.32,572.8
B,12.12,2.18,2.94,23.38,88.6,2.58,4.11,0.92,2.7,4.96,1.53,3.3,508.41
B,12.37,1.69,3.19,25.25,92.2,2.61,3.75,1.18,2.15,4.16,1.37,3.7,402.4
B,12.63,1.48,2.67,22.85,90.19,2.92,2.3,0.99,1.19,3.7,1.81,3.36,569.48
B,12.67,1.58,3.09,23.03,87.91,2.8,4.06,0.86,1.12,3.36,1.39,4.91,561
B,12.7,1.57,2.55,22.63,87.6,2.81,3.36,1.41,1.9,3.72,1.05,3.46,399.52
B,12.25,1.53,2.6,24.76,91.66,3.55,3.84,0.74,1.65,3.5,1.66,4.64,480.79
B,12.66,2.09,3.5,23.99,93.88,3.03,3.75,0.71,1.64,4.33,0.94,4.95,499.18
B,12.63,1.63,2.56,24.38,86.41,2.58,4.15,0.89,2.3,5.22,1.44,3.43,555.98
B,12.88,2.14,2.62,24.91,90.96,3.37,2.54,1.29,2.02,3.15,1.06,4.55,495.73
B,12.26,2.27,3.1,23.58,86.56,3.17,3.83,0.49,2.78,3.15,1.77,3.46,506.74
B,12.7,1.99,3.33,23.8,87.62,2.62,3.1,0.47,2.81,4.86,1.85,3.47,506.18
B,12.42,1.62,2.6,25.19,92.64,3.55,2.98,0.6,1.2,5.73,1.22,3.76,488.72
B,13.02,2.3,3.21,25.09,85.26,3.19,3.82,0.96,2.77,4.18,1.65,3.28,424.87
B,12.9,1.88,2.73,23.23,90.26,3.16,3.9,1.17,1.1,3.75,1.79,3.26,399.91
B,11.36,1.59,2.3,22.35,93.25,2.99,2.59,1.19,2.54,3.77,2.56,3.15,601.93
B,11.09,1.9,2.55,24.39,92.03,3.15,3.27,1.29,3.39,4.08,2.35,3.85,518.49
B,11.88,1.94,2.24,22.3,89.65,2.68,2.59,0.69,2.53,4.8,2.08,4.02,602.52
B,11.87,2.42,2.4,21.98,86.82,3.33,3.45,1.26,3.53,2.39,2.34,3.68,576.47
B,11.16,2.4,2.75,22.15,89.76,2.51,3.92,1.39,3.94,3.83,2.63,3.26,462.48
B,11.05,1.97,3.15,21.73,93.62,2.96,2.71,1.37,3.68,2.65,2.38,4.56,522.52
B,11.07,1.54,2.75,23.26,87.43,2.49,3.35,0.87,3.47,1.93,2.42,4.57,466.39
B,11.13,2.45,2.33,22.89,87.65,2.89,3.06,1.49,3.8,3.31,2.2,3.54,426.17
B,12.02,2.46,2.63,22.49,93.86,3.08,2.63,0.79,2.74,2,2.37,4.44,505.61
B,11.57,2.11,3.12,23.56,88.85,2.96,2.49,0.78,3.49,4.03,2.53,3.43,446.02
B,12,1.81,2.47,23.83,91.35,2.82,3.99,0.73,2.85,4.25,1.99,3.62,543.78
B,11.49,1.62,3.02,23.87,88.56,3.01,4.05,0.84,3.99,3.03,2.67,3,490.07
B,11.34,1.73,2.99,21.51,89.15,2.87,2.24,0.92,3.27,2.73,1.81,3.22,449.91
B,11.35,1.8,3.06,24.43,87.72,2.72,4.1,1.03,3.54,2.01,1.84,4.69,557.34
B,11.63,1.85,2.88,21.95,91.72,3.08,2.75,0.93,2.03,4.71,2.36,4.32,411.2
B,11.52,2.34,2.91,24.45,94.33,2.68,2.26,0.81,2.99,4.26,2.04,3.89,571.27
B,11.76,1.98,2.84,24.22,87.55,3.19,2.68,1.5,2.96,4.01,1.73,3.76,470.13
B,11.88,1.88,2.34,23.58,90.01,2.48,2.22,1.47,2.82,2.32,2.05,3.69,558.22
B,11.86,2.41,2.27,21.58,92.73,3.44,4.11,1.17,2.12,3.9,1.77,3.15,412.46
B,11.31,2.22,2.22,23.67,87.73,2.83,3.33,0.81,2.45,3.62,2.53,3.01,595.28
B,12.7,1.92,2.48,20.93,93.85,2.93,3.2,0.5,3.03,2.25,1.33,3.51,634.8
B,12.59,1.86,2.73,21.24,86.62,2.14,3.13,0.85,2.39,4.35,1.21,3.46,646.68
B,12.6,1.87,2.94,22.13,89.17,2.11,3.22,0.93,2.11,2.76,1.13,4.85,550.13
B,12.79,1.59,2.15,21.51,87.29,2.16,2.27,0.63,2.86,2.57,1.69,4.17,585.39
B,12.66,2.34,2.6,23.13,90.1,2.76,2.59,1.12,3.23,2.81,1.48,4.23,611.41
B,12.64,2.31,2.69,22.64,93.04,2.57,2.85,1.2,2.27,4.67,1.81,3.74,648.09
B,11.94,2.02,2.41,23.24,88.57,2.05,1.94,0.6,3.41,2.52,1.84,4.9,567.33
B,12.18,2.04,2.81,22.75,94.06,2.15,2.13,1.16,2.51,4.44,1.58,3.89,654.11
B,12.69,1.66,2.5,21.18,88.14,2.38,2.89,0.83,3.33,4.48,1.62,4.7,680.04
B,12.63,1.74,2.59,22.54,92.62,2.33,1.8,1.24,2.59,4.32,1.47,4.25,502.57
B,12.17,2.13,2.48,23.24,89.03,2.97,1.9,1.2,2.38,2.35,1.29,5,663.6
B,11.93,1.72,2.06,22.44,91.92,2.25,3.27,0.36,2.08,3.24,1.08,3.38,642.32
B,11.94,1.48,2.19,22.97,86.99,2.61,1.8,0.32,2.05,4.85,1.52,5.13,558.24
B,12.2,2.39,2.39,22.33,90.36,2.56,2.77,0.88,2.93,3.9,1.8,4.5,581.07
B,12.73,1.58,2.34,22.61,88.99,2,3.4,1.16,1.95,4.13,1.86,4.76,645.17
B,12.51,1.57,2.11,22.49,86.4,2.2,3.27,0.94,2.6,3.93,1.71,3.72,599.4
B,12.51,1.76,2.11,21.37,95.23,2.07,2.98,0.37,2.22,2.43,1.75,4,582.27
B,12.31,1.77,2,23.14,88.54,2.78,1.66,0.8,1.89,3.34,1.01,3.38,541.1
B,12,2.44,2.03,23.62,88.54,2.8,2.49,0.45,3.11,3.53,1.34,3.51,534.81
B,11.88,1.69,2.09,22.84,92.62,2.07,3,1.05,2.03,2.1,1.89,4.09,692.81
B,12.55,1.69,2.39,25.41,116.13,2.21,2.95,0.97,3.07,3.64,1.51,3.24,539.46
B,12.92,2.45,2.77,22.86,117.57,2.29,2.22,0.86,3.16,3.86,1.63,4.29,386.2
B,12.6,2,2.82,23.46,108.25,2.67,2.95,0.67,2.09,3.62,1.19,3.61,468
B,12.48,2.2,2.72,23.53,109.64,2.79,2.69,0.46,3.37,4.19,1.38,3.12,473.21
B,13.15,1.63,2.79,24.69,116.43,2.25,2.88,0.49,3.28,4.69,1.09,4.03,522.32
B,13.17,1.88,2.46,24.36,113.7,2.84,2.16,0.97,3.57,4.08,1.91,4.14,444.3
B,12.87,1.95,3.16,23.11,113.42,2.95,2.39,0.4,3.51,3.6,1.89,3.75,475.93
B,13.28,1.91,2.31,24.46,108.02,2.1,2.11,0.73,3.18,3.62,1.1,3.82,520.13
B,13.11,1.65,2.78,25.01,115.07,2.98,2.47,0.9,2.3,4.97,1.64,3.68,389.76
B,12.52,2.12,2.82,24.05,111.16,2.23,4,1.06,3.13,2.65,1.64,4.84,443.98
B,13.35,1.99,3.02,25.1,114.83,2.48,2.45,0.88,3.12,2.58,2.05,3.78,369
B,13.35,1.9,2.67,23.48,111.27,2.82,2.83,0.81,2.35,2.74,1.65,3.33,406.74
B,12.44,2.1,2.97,23.07,115.33,2.34,3.1,0.43,2.53,3.53,1.2,3.79,514.95
B,13.29,2.18,2.98,24.12,108.13,2.55,2.25,0.83,3.27,3.27,1.7,4.31,360.84
B,12.94,2.32,2.81,24.64,116.79,2.49,2.13,0.58,3.04,3.02,1.69,2.96,472.38
B,13.01,2.49,3.07,22.96,115.58,2.2,3.5,1.2,2.32,2.19,1.82,3.18,426.75
B,13.42,1.94,2.82,24.45,110.29,2.22,2.85,0.6,2.51,3.43,1.7,4.59,487.85
B,13.02,2.53,2.34,23.51,112.51,2.13,3.9,0.5,1.74,4.51,1.46,4.29,447.83
B,13.32,2.13,3,24.41,116.71,2.09,2.94,0.72,2.87,2.07,1.08,4.27,354.75
B,12.92,2.47,2.27,24.52,115.09,2.08,2.48,0.84,2.33,2.09,1.13,3.68,363.16
B,13.42,4.36,2.13,16.01,81.77,2.16,1.47,0.75,1.98,5.98,0.87,3.82,427.07
B,13.23,3.8,2.33,17.84,85.49,2.23,3.04,0.73,2.51,4.04,1.26,4.07,441.27
B,13.57,4.23,2.29,17.2,85.55,1.95,3.17,0.83,1.31,4.25,0.83,2.41,406.98
B,13.54,4.15,2.92,18.31,89.61,1.73,2.3,0.73,1.87,3.98,0.88,2.88,552.73
B,13.66,4.19,2.7,17.47,81.81,2.5,1.93,0.94,0.92,4.68,1.33,2.23,384.64
B,13.14,4.02,2.36,18.41,83.01,2.42,1.85,0.8,2.58,6.29,0.97,3.85,474.63
B,13.62,3.79,2.07,16.09,89.65,2.32,1.46,0.56,2.78,3.47,0.73,3.89,455.4
B,13.21,3.49,2.96,16.34,89.11,2.04,1.77,0.9,1.85,6.3,1.44,2.32,464.31
B,13.71,4.33,2.56,17.24,89.72,2.37,2.78,1.33,1.57,5.11,1.34,3.38,382.87
B,12.86,3.84,2.95,16.43,83.93,1.82,2.58,0.56,1.53,4.78,1.03,2.93,497.45
B,12.88,3.49,2.78,17.12,82.93,1.96,2.92,0.86,1.5,5.81,1.12,2.19,564.11
B,13.75,3.81,2.65,18.93,82.6,1.88,2.98,1.22,1.29,5.54,0.98,2.35,394.18
B,13.11,3.48,2.96,16.6,89.17,1.94,1.35,1.03,2.76,5.42,1.28,3.84,477.62
B,13.05,3.45,2.97,16.64,83.88,2.45,3.1,0.74,2.41,3.56,0.94,2.41,464.84
B,13.71,4.14,2.42,17.03,88.98,2.45,2.12,1.03,2.57,4.9,1.31,3.59,566.79
B,12.87,4.39,2.55,18.53,81.87,1.8,1.28,0.77,2.7,5.77,1.62,2.34,405.16
B,13.01,4.36,1.99,17.74,86.81,2.29,3.04,1.2,1.78,4.19,0.74,2.37,376.18
B,13.55,4.15,2.26,17.87,81.52,2.59,2.58,0.68,1.02,6.17,0.71,3.93,520.17
B,13.72,4.14,2.81,18.29,80.63,2.35,1.98,1.41,1.35,3.82,0.84,2.32,536.64
B,13.26,3.83,2.42,17.71,88.07,1.85,2.65,1.39,2.73,4.23,1.23,2.82,422.34
B,12.96,3.51,2.01,20.14,93.51,2.04,3.19,1.33,3.07,3.9,0.96,3.88,725.21
B,12.43,4.38,2.12,21.36,88.22,2.12,3.64,0.99,2.64,3.94,1.5,3.29,592.6
B,12.75,3.91,2.83,19.72,92.78,2.27,3.34,1.02,1.96,1.52,1.41,3.23,691.35
B,12.84,4.3,2.65,19.56,88.33,2.95,2.11,0.63,2.71,1.46,1.09,4.19,619.27
B,12.76,4.04,2.93,21.98,88.84,2.51,2.13,0.91,2.96,3.23,1.86,4.73,706.51
B,12.13,4.01,2.87,21.34,96.32,2.66,3.17,0.62,2.52,2.27,1.22,4.25,706.85
B,12.07,3.76,2.58,19.02,93.82,2.6,3.45,1.29,2.58,3.85,1.4,4.28,663.18
B,12.87,3.66,2.33,21.13,88.11,2.77,2.68,1.12,2.46,3.66,1.86,4.72,656.61
B,12.62,3.44,2.02,19.06,89.36,2.23,2.54,0.87,3.47,3.78,1.15,4.48,634.69
B,12.15,3.95,2.11,19.4,88.75,2.32,2.5,0.92,3.48,3.96,1.86,4.63,755.63
B,12.34,3.89,2.73,19.73,93.04,2.58,2.98,0.75,3.53,2.64,1.62,4.09,617.98
B,12.76,4.09,2.67,21.76,93.05,2.78,2.29,0.9,2.56,3.64,1.68,4.11,691.77
B,12.82,3.89,2.23,21.25,95.19,2.99,1.66,0.55,2.34,3.91,1.13,4.7,648.67
B,12.53,3.82,2.43,20.51,96.74,2.75,3.62,0.89,2.1,3.67,1.85,4.81,728.36
B,12.54,4.05,2.75,21.48,88.25,2.41,2.26,0.74,2.56,2.16,1.13,3.94,726.88
B,12.93,3.57,2.54,20.98,90.8,2.46,2.1,0.65,3.04,2.53,1.4,3.54,723.1
B,12.91,3.98,2.17,21.96,92.06,2.95,2.68,0.72,2.3,4.06,1.08,3.72,702.86
B,12.97,3.57,2.49,20.04,92.71,2.17,2.15,1.16,1.96,3.92,1.45,4.2,644.09
B,12.46,4.19,2.89,19.06,91.79,2.78,3.64,0.43,2.36,2.03,1.21,5.04,731.02
B,12.98,3.65,2.63,20.74,93.63,2.17,2.82,1.28,1.97,3.04,1.12,4.54,651.98
B,11.83,2.42,2.81,22.56,103.73,3.69,3.89,0.59,2.88,4.34,1.36,3.42,706.25
B,12.18,3.29,2.62,20.11,97.27,2.95,3.16,0.43,3.75,5.99,1.57,3.46,766.82
B,11.89,3.27,2.59,22.03,104.74,3.39,4.72,0.68,2.1,3.75,1.09,5.06,763.52
B,11.98,2.49,2.91,21.81,99.43,3.19,3.41,0.61,1.85,5.03,1.2,4.28,726.69
B,11.83,3.27,3.19,20.44,101.88,3.21,2.84,0.82,2.92,5.81,1.01,4.95,798.37
B,11.73,2.94,2.98,20.68,102.78,3.33,4.1,0.4,2.51,4.34,1.04,3.91,632.61
B,12.31,2.68,3.34,21.04,99.92,3.23,2.98,1.32,2.83,3.31,1.39,4.19,716.72
B,12.14,2.68,2.48,20.31,103.64,3.45,4.08,1.22,2.94,4.99,1.39,4.4,658.95
B,12.39,3.33,2.74,20.18,101.53,3.89,3.31,0.99,1.91,4.74,1.02,4.46,654.34
B,12.21,3.27,2.81,20.79,98.23,3.33,4.48,0.53,2.02,6.23,0.81,4.31,763.84
B,11.51,2.93,3.4,21.48,99.33,3.04,3.35,0.68,3.03,5.09,1.24,3.92,726.63
B,12.22,3.05,3.26,22.98,96.94,3.31,4.61,0.62,2.2,5.1,0.98,4.54,797.53
B,12.15,2.6,2.67,22.93,104.85,3.42,2.81,0.35,3.45,4.58,1.38,4.09,727.46
B,12.04,2.9,3,21.93,100.65,3.63,3.98,0.69,2.78,3.3,0.91,3.79,784.91
B,11.91,3.32,3.03,20.03,97.72,3.15,2.83,1.07,2.74,5.89,1.28,3.65,734.14
B,11.84,3.35,2.91,22.66,105.83,3.78,4.31,0.75,3.08,5.51,1.24,4.85,682.16
B,11.98,2.56,2.6,20.16,100.34,3.23,4.61,1.06,3.18,3.82,0.97,3.46,798.91
B,11.57,2.54,2.74,20.17,104.74,3.13,3.18,0.72,2.89,3.25,1.56,3.59,635.48
B,12.2,2.93,2.43,22.93,105.45,3.01,3.89,0.41,2.11,5.43,1.74,3.71,793.35
B,12.24,2.49,2.92,22.25,103.72,3.28,4.31,0.38,2.69,4.24,1.29,4.92,799.81
B,11.74,2.14,3.31,30.82,126.73,4.11,6.67,1.11,3.19,8.91,1.76,3.95,595.16
B,12.16,2.97,3.29,28.67,126.43,3.68,6.36,0.49,2.07,6.89,1.48,4.02,624.09
B,12.09,2.15,3.26,31.01,120.54,4.07,5.79,0.61,3.1,7.26,1.63,5.6,543.06
B,11.65,2.95,4.06,29.47,123.26,3.34,5.36,1.31,2.71,6.86,1.18,4.83,526.66
B,12.01,2.43,3.6,31.36,124.22,4.04,6.86,1.01,2.99,7.05,1.92,4.13,560.92
B,12.25,2.45,3.42,31.48,127.76,4.03,6.13,0.71,3.85,6.81,1.64,5.22,516.52
B,11.65,2.45,4.03,30.37,120.69,4.12,5.59,0.82,3.17,7.79,1.61,5.56,482.11
B,12.17,2.92,4.11,28.55,123.88,3.45,6.6,0.85,3.85,6.6,0.98,5.3,574.12
B,12.39,2.67,3.49,30.98,122.6,3.24,5.33,0.74,2.4,7.08,1.69,5.5,505.78
B,12.26,2.11,3.88,31.29,121.57,3.98,5.79,0.5,3.31,6.93,0.99,5.5,570.03
B,12.01,2.32,3.32,29.18,125.74,3.18,5.31,0.49,3.16,7.92,1.04,4.5,644.3
B,12.04,2.17,3.34,28.9,119.15,4.03,6.73,1.45,3.41,7.14,1.44,5.55,568.16
B,11.57,2.89,3.96,28.6,127.28,3.31,5.44,0.55,2.73,8.77,1.27,4.83,549.25
B,12.46,2.16,3.98,31.11,121.69,4.02,6.26,0.55,2.92,8.34,0.98,4.57,573.42
B,12.46,2.1,3.94,29.99,124.36,3.99,5.73,0.83,2.15,8.68,1.6,4.15,569.61
B,12.38,2.79,3.6,29.16,124.12,3.61,6.26,1.28,2.4,7.83,1.76,5.68,638.51
B,12.19,2.23,3.26,31.17,122.52,3.53,6.23,1.07,3.63,6.74,1.35,3.95,546.63
B,11.82,2.2,3.6,31.43,121.49,3.45,5.47,0.64,2.38,6.21,1.63,4.72,492.74
B,11.75,2.41,4.03,30.23,119.99,3.81,5.54,0.57,1.92,6.49,1.4,3.69,648.55
B,12.4,2.18,4.01,29.03,125.29,3.24,5.99,0.87,2.64,8.82,1.57,4.22,562.63
B,13.11,5.22,3.72,28.87,110.29,2.42,2.29,1.22,3.24,3.31,1.6,4.26,490.65
B,13.12,4.49,3.55,28.18,106.02,2.96,3.64,0.48,2.31,3.24,0.96,5.05,463.85
B,12.78,5.42,3.59,27.23,105.18,2.7,2.37,0.99,3.5,2.17,1.82,4.82,563.89
B,13.05,4.5,3.55,27.51,103.05,2.82,4.01,0.88,2.78,4.5,1.77,4.92,400.47
B,13.37,5.34,3.44,27.16,108.06,2.55,3.53,0.78,3.54,3.64,1.47,5.04,556.36
B,12.99,4.58,3.11,26.88,104.14,2.64,2.93,0.96,2.39,4.79,1.6,4.13,562.52
B,12.59,5.4,2.75,29.47,109.45,2.3,2.85,1.33,2.93,3.26,1.44,4.4,395.22
B,12.87,4.51,2.87,26.52,108.27,2.53,2.72,0.69,3.59,4.48,1.59,3.86,512.81
B,12.65,4.65,3.42,27.36,103.67,2.88,2.28,0.64,2.97,2.33,1.67,4.49,481.47
B,13.21,5.37,3.64,27.94,108.81,3.02,3.3,1.37,3.53,2.66,1.27,3.19,521.58
B,12.89,4.51,3.36,27.15,109.93,2.22,2.2,0.86,3.42,4.28,1.9,3.45,371.03
B,13.34,4.63,2.87,28.48,102.4,3.11,2.29,0.96,3.5,2.17,1.58,3.18,400.97
B,12.76,5.03,3.32,26.62,106.69,2.83,2.17,1.14,2.83,3,1.06,3.73,375.9
B,13.29,5.19,3.53,28.25,110.01,2.34,3.61,0.81,3.68,5.05,1.08,3.48,432.49
B,12.48,4.72,3,26.51,103.97,2.55,3.33,1.25,2.57,2.69,1.58,5.05,387.44
B,12.74,4.7,3.59,29.21,109.69,2.31,3.25,0.5,3,2.64,1.88,4.25,418.92
B,12.58,4.87,3.7,28.08,103.19,2.24,3.79,1.06,2.01,3.12,1.79,4.65,470.2
B,12.96,4.82,3.09,28,102.26,2.72,3.03,1.3,2.52,4.77,1.44,4.22,493.45
B,13.4,5.11,3.7,27.38,105.54,2.34,3.18,0.43,2.11,3.14,1.27,3.25,485.78
B,12.76,4.67,3.27,27.05,106.15,3,3.96,0.85,2.02,2.28,1.1,4.02,372.58
B,13.08,6.31,2.83,23.69,93.79,2.72,3.69,0.88,2.44,3.93,1.63,3.1,426.14
B,13.35,6.54,2.46,22.02,92.28,2.88,4.64,1.01,3.59,5.47,1.54,4.28,512.24
B,13.72,5.88,2.99,24.42,87.4,3.62,3.1,1.1,2.71,3.34,1.14,3.46,483.09
B,13.66,5.91,2.94,22.53,88.24,3.28,2.87,0.86,2.07,5.57,1.64,3.25,459.55
B,13.42,6.31,3.05,23.68,87.27,3.19,2.83,0.74,4.01,5.58,1.49,4.32,382.47
B,13.08,6.46,2.71,21.87,91.16,3.51,4.06,0.84,3.16,3.26,0.92,4.92,410.75
B,14.02,6.08,2.32,24.38,87.04,3.09,3.59,0.99,2.39,5.53,1.68,4.24,540.94
B,13.4,6.63,2.93,21.97,89.97,2.72,4.49,0.6,2.1,5.29,0.76,4.15,442.3
B,13.52,6.71,2.44,21.79,94.65,3.2,3.86,0.35,3.42,3.91,1.4,4.06,428.69
B,13.19,6.8,3.08,23.26,95.65,3.04,4.37,1.26,2.4,4.84,1.31,4.02,545.95
B,13.08,6.65,2.98,24.45,92.85,3.45,4.27,1.2,3.6,4.84,1.27,3.6,435.27
B,13.54,5.98,2.52,24.45,88.4,2.75,3.33,1.02,2.65,4.19,1.72,4.43,496.16
B,13.25,6.77,2.93,23.31,88.4,3.53,3.46,1.16,3.02,3.24,0.87,3.29,465.75
B,13.12,6.25,3.09,22.99,93.4,3.54,3.65,1.29,2.91,4.01,1.56,4.41,481.02
